review_id,drug_name,condition,rating,signal_category,review_year,behavioral_cluster,cluster_name,umap_x,umap_y
174025,Valium,Anxiety,9,other_sud,2016,11,Cluster 11,7.518185,5.368404
174027,Valium,Meniere's Disease,10,other_sud,2016,-1,Noise / Unclassified,9.037422,5.7010074
174030,Valium,Muscle Spasm,9,other_sud,2016,13,Cluster 13,6.618814,5.014196
174035,Valium,Alcohol Withdrawal,9,withdrawal,2015,1,Cluster 1,4.404893,3.61522
174036,Valium,Anxiety,10,other_sud,2015,13,Cluster 13,6.6739087,5.0179157
174038,Valium,Light Sedation,10,other_sud,2015,32,Cluster 32,8.382687,5.5079384
174042,Valium,Anxiety,9,other_sud,2015,-1,Noise / Unclassified,6.2879972,5.322393
174051,Valium,Anxiety,9,polysubstance,2015,13,Cluster 13,6.6832876,4.843023
174063,Valium,Muscle Spasm,10,other_sud,2015,24,Cluster 24,10.310919,0.73928654
174071,Valium,Anxiety,8,other_sud,2014,-1,Noise / Unclassified,6.491294,5.856968
174073,Valium,Anxiety,9,other_sud,2014,13,Cluster 13,6.6958127,5.018154
174079,Valium,Anxiety,10,other_sud,2012,12,Cluster 12,6.4640718,5.44555
174085,Valium,Anxiety,10,other_sud,2011,13,Cluster 13,6.6948705,4.901998
174086,Valium,Light Anesthesia,8,other_sud,2011,13,Cluster 13,6.7869287,4.8471556
174088,Valium,Anxiety,8,other_sud,2011,13,Cluster 13,6.7377353,4.889564
174092,Valium,Anxiety,8,other_sud,2011,13,Cluster 13,6.7209315,5.075027
174094,Valium,Light Sedation,9,other_sud,2011,13,Cluster 13,6.7250786,4.8608985
174095,Valium,Muscle Spasm,2,other_sud,2011,35,Cluster 35,9.463336,3.3373077
174106,Valium,Anxiety,10,other_sud,2013,13,Cluster 13,6.7421,4.877088
174120,Valium,Muscle Spasm,10,other_sud,2012,-1,Noise / Unclassified,6.8632884,4.6489625
174124,Valium,Anxiety,1,other_sud,2009,12,Cluster 12,6.10042,5.850616
174126,Valium,Anxiety,10,other_sud,2009,32,Cluster 32,8.100252,5.8483715
174127,Valium,Anxiety,10,other_sud,2009,-1,Noise / Unclassified,6.343067,5.9970126
174129,Valium,Anxiety,9,other_sud,2009,13,Cluster 13,6.659661,5.040473
174139,Valium,Muscle Spasm,9,polysubstance,2009,9,Cluster 9,6.9076276,1.9243004
174156,Valium,Seizure Prevention,8,other_sud,2008,13,Cluster 13,6.674819,4.9955187
174159,Valium,Anxiety,10,other_sud,2011,13,Cluster 13,6.7760024,4.8547506
174160,Valium,13</span> users found this comment helpful.,9,other_sud,2011,32,Cluster 32,8.002602,5.7308106
174166,Valium,Light Anesthesia,5,other_sud,2010,13,Cluster 13,6.72383,4.8686323
174169,Valium,Anxiety,10,other_sud,2010,13,Cluster 13,6.7249546,5.025586
174176,Valium,Night Terrors,10,other_sud,2010,13,Cluster 13,6.5985065,5.0921545
174225,Betamethasone / calcipotriene,Psoriasis,10,other_sud,2017,4,Cluster 4,6.9438715,3.6261806
174228,Betamethasone / calcipotriene,Plaque Psoriasis,3,other_sud,2017,19,Cluster 19,7.881378,1.9999099
174231,Betamethasone / calcipotriene,Psoriasis,10,other_sud,2016,4,Cluster 4,6.780447,3.5855064
174233,Betamethasone / calcipotriene,Psoriasis,5,other_sud,2016,4,Cluster 4,6.802899,3.5530472
174242,Betamethasone / calcipotriene,Psoriasis,6,other_sud,2014,4,Cluster 4,6.824548,3.6181695
174245,Betamethasone / calcipotriene,Psoriasis,7,other_sud,2014,4,Cluster 4,6.785791,3.5983136
174246,Betamethasone / calcipotriene,Psoriasis,2,other_sud,2013,29,Cluster 29,8.373035,4.4448924
174275,Betamethasone / calcipotriene,Psoriasis,8,other_sud,2013,4,Cluster 4,6.7797847,3.5780272
174276,Betamethasone / calcipotriene,Psoriasis,9,other_sud,2012,4,Cluster 4,6.795083,3.5992148
174278,Betamethasone / calcipotriene,Psoriasis,10,other_sud,2012,-1,Noise / Unclassified,7.4422274,3.6656516
174282,Betamethasone / calcipotriene,Psoriasis,1,other_sud,2012,4,Cluster 4,6.7854333,3.6021905
174287,Betamethasone / calcipotriene,Psoriasis,3,other_sud,2010,4,Cluster 4,6.7583394,3.5726125
174289,Betamethasone / calcipotriene,Psoriasis,10,other_sud,2009,4,Cluster 4,7.0074177,3.676599
174290,Betamethasone / calcipotriene,Psoriasis,9,other_sud,2009,4,Cluster 4,6.782159,3.599807
174293,Betamethasone / calcipotriene,Psoriasis,10,other_sud,2008,29,Cluster 29,8.45789,4.4378753
174806,Dextromethorphan / guaifenesin,Cough,9,other_sud,2015,18,Cluster 18,9.640037,5.8341317
176010,Polymyxin b / trimethoprim,"Conjunctivitis, Bacterial",1,other_sud,2017,30,Cluster 30,9.846764,4.982382
176013,Polymyxin b / trimethoprim,"Conjunctivitis, Bacterial",9,other_sud,2015,30,Cluster 30,9.724461,4.911379
176015,Polymyxin b / trimethoprim,"Conjunctivitis, Bacterial",8,other_sud,2011,-1,Noise / Unclassified,10.308035,5.7778645
176719,Fluorometholone,Steroid Responsive Inflammatory Conditions,8,other_sud,2017,30,Cluster 30,9.56807,4.91301
176720,Fluorometholone,Eye Redness,7,other_sud,2011,30,Cluster 30,9.627083,4.9636097
176873,Promethazine,Light Sedation,10,other_sud,2016,33,Cluster 33,8.670688,6.1684084
176877,Promethazine,Sedation,9,other_sud,2016,29,Cluster 29,8.844986,4.3142467
176878,Promethazine,Nausea/Vomiting,10,other_sud,2016,32,Cluster 32,8.041099,5.733717
176882,Promethazine,Nausea/Vomiting,10,other_sud,2016,33,Cluster 33,8.753902,6.3140035
176883,Promethazine,Nausea/Vomiting,10,other_sud,2016,33,Cluster 33,8.759034,6.267767
176884,Promethazine,Vertig,10,other_sud,2016,33,Cluster 33,8.790245,5.8908105
176888,Promethazine,Sedation,10,other_sud,2016,32,Cluster 32,8.029493,5.7403054
176889,Promethazine,Nausea/Vomiting,10,other_sud,2016,33,Cluster 33,8.750913,6.240993
176892,Promethazine,Nausea/Vomiting,10,other_sud,2016,33,Cluster 33,8.785066,6.1993403
176896,Promethazine,Sedation,10,other_sud,2016,-1,Noise / Unclassified,6.898959,5.38166
176899,Promethazine,Light Sedation,1,polysubstance,2017,33,Cluster 33,8.688465,6.1855593
176914,Promethazine,Sedation,2,other_sud,2017,-1,Noise / Unclassified,8.430283,6.0884666
176915,Promethazine,Nausea/Vomiting,10,other_sud,2017,33,Cluster 33,8.727004,6.1670313
176976,Promethazine,Nausea/Vomiting,10,other_sud,2013,18,Cluster 18,9.4225855,6.156515
176979,Promethazine,Opiate Adjunct,9,polysubstance,2013,33,Cluster 33,8.773983,6.321577
176981,Promethazine,Vertig,10,other_sud,2013,33,Cluster 33,8.839474,5.847159
176982,Promethazine,Nausea/Vomiting,10,other_sud,2013,33,Cluster 33,8.757814,6.155843
176983,Promethazine,Nausea/Vomiting,10,other_sud,2013,-1,Noise / Unclassified,8.95323,6.3036823
176984,Promethazine,Nausea/Vomiting,9,other_sud,2012,33,Cluster 33,8.808036,6.041759
176987,Promethazine,Light Sedation,1,other_sud,2012,32,Cluster 32,8.291938,5.4250736
176991,Promethazine,Nausea/Vomiting,10,other_sud,2012,33,Cluster 33,8.783965,6.3018513
176996,Promethazine,Nausea/Vomiting,10,other_sud,2011,33,Cluster 33,8.764114,6.198444
176998,Promethazine,Sedation,10,other_sud,2015,22,Cluster 22,8.163577,6.3683934
177000,Promethazine,Nausea/Vomiting,10,other_sud,2014,33,Cluster 33,8.696103,6.165225
177003,Promethazine,Nausea/Vomiting,10,other_sud,2014,33,Cluster 33,8.711841,6.002854
177013,Promethazine,Nausea/Vomiting,4,other_sud,2014,32,Cluster 32,8.174699,5.757912
177017,Promethazine,Light Sedation,8,other_sud,2013,33,Cluster 33,8.767978,5.974633
177026,Promethazine,Nausea/Vomiting,6,other_sud,2011,-1,Noise / Unclassified,9.01888,5.899882
177034,Promethazine,Nausea/Vomiting,10,other_sud,2010,33,Cluster 33,8.778068,6.2697234
177038,Promethazine,Nausea/Vomiting,9,other_sud,2010,33,Cluster 33,8.702756,6.2925005
177041,Promethazine,Not Listed / Othe,9,other_sud,2010,31,Cluster 31,9.516421,4.024635
177043,Promethazine,Nausea/Vomiting,10,other_sud,2010,33,Cluster 33,8.838775,6.0205884
177045,Promethazine,Sedation,8,other_sud,2010,30,Cluster 30,9.150148,4.7558055
177050,Promethazine,Nausea/Vomiting,10,other_sud,2015,33,Cluster 33,8.73605,6.0808773
177057,Promethazine,Allergic Rhinitis,9,other_sud,2015,18,Cluster 18,9.53979,6.122129
177060,Promethazine,Light Sedation,10,other_sud,2015,-1,Noise / Unclassified,6.902687,5.2463603
177078,Promethazine,Nausea/Vomiting,10,polysubstance,2009,33,Cluster 33,8.766296,6.025255
177079,Promethazine,Nausea/Vomiting,7,other_sud,2009,33,Cluster 33,8.860691,5.965789
177080,Promethazine,Nausea/Vomiting,10,polysubstance,2009,18,Cluster 18,9.013764,6.543659
177081,Promethazine,Vertig,2,other_sud,2009,33,Cluster 33,8.8519335,5.7129464
177084,Promethazine,Nausea/Vomiting,10,other_sud,2009,-1,Noise / Unclassified,8.930068,6.246604
177088,Promethazine,Nausea/Vomiting,10,other_sud,2009,34,Cluster 34,8.760299,5.579789
177095,Promethazine,Sedation,9,other_sud,2008,35,Cluster 35,9.522033,3.072349
177105,Promethazine,Nausea/Vomiting,9,other_sud,2008,-1,Noise / Unclassified,9.059078,5.2579665
182610,Chlorpheniramine / dextromethorphan / phenylephrine,Cough and Nasal Congestion,10,other_sud,2010,-1,Noise / Unclassified,10.331737,8.458413
182611,Chlorpheniramine / dextromethorphan / phenylephrine,Cough and Nasal Congestion,10,other_sud,2009,34,Cluster 34,8.869758,5.080013
184609,Methylin,Narcolepsy,10,other_sud,2012,7,Cluster 7,10.196989,10.2856
184614,Methylin,ADHD,10,other_sud,2011,29,Cluster 29,8.311945,4.2476273
184617,Methylin,ADHD,9,other_sud,2009,7,Cluster 7,8.909681,9.764471
184618,Methylin,ADHD,3,other_sud,2009,34,Cluster 34,8.929298,5.152737
187634,Aspirin / oxycodone,Pain,10,opioid,2009,24,Cluster 24,10.362134,0.88612944
187732,Dexamethasone,Plaque Psoriasis,3,withdrawal,2017,30,Cluster 30,9.478057,4.913023
187735,Dexamethasone,Idiopathic Thrombocytopenic Purpura,5,other_sud,2017,-1,Noise / Unclassified,8.114524,7.9734793
187737,Dexamethasone,Inflammatory Conditions,3,other_sud,2017,22,Cluster 22,8.073416,6.5293975
187738,Dexamethasone,Cerebral Edema,2,other_sud,2017,-1,Noise / Unclassified,8.51673,7.3978386
187739,Dexamethasone,"Nausea/Vomiting, Chemotherapy Induced",5,other_sud,2017,-1,Noise / Unclassified,8.315767,3.103572
187742,Dexamethasone,Inflammatory Conditions,10,other_sud,2016,-1,Noise / Unclassified,9.878625,4.5587716
187751,Dexamethasone,Inflammatory Conditions,1,other_sud,2016,22,Cluster 22,8.389191,6.6231976
187753,Dexamethasone,Gouty Arthritis,9,other_sud,2016,31,Cluster 31,9.317526,4.0007224
187755,Dexamethasone,Inflammatory Conditions,1,other_sud,2015,35,Cluster 35,9.369123,2.5766842
187762,Dexamethasone,Inflammatory Conditions,7,other_sud,2015,30,Cluster 30,9.635531,4.815878
187766,Dexamethasone,Inflammatory Conditions,10,other_sud,2015,18,Cluster 18,9.857413,6.4339895
187767,Dexamethasone,Inflammatory Conditions,1,other_sud,2015,25,Cluster 25,8.881233,1.8426117
187773,Dexamethasone,Ulcerative Colitis,5,other_sud,2014,29,Cluster 29,8.843125,4.397952
187781,Dexamethasone,Inflammatory Conditions,7,other_sud,2013,-1,Noise / Unclassified,9.152683,2.7229497
187818,Dexamethasone,Inflammatory Conditions,1,other_sud,2012,-1,Noise / Unclassified,9.914194,4.6864996
187826,Dexamethasone,Aphthous Ulce,9,other_sud,2010,30,Cluster 30,9.452062,4.6454024
187830,Dexamethasone,Atopic Dermatitis,8,other_sud,2009,32,Cluster 32,8.420354,5.5011535
189084,Oxycodone,Chronic Pain,2,opioid,2017,30,Cluster 30,9.227682,4.6642075
189092,Oxycodone,Chronic Pain,8,opioid,2017,-1,Noise / Unclassified,9.290798,0.63178235
189095,Oxycodone,Chronic Pain,10,opioid,2017,23,Cluster 23,8.193133,0.306938
189098,Oxycodone,Pain,10,opioid,2017,23,Cluster 23,8.041925,0.31087422
189103,Oxycodone,Chronic Pain,7,opioid,2017,23,Cluster 23,7.900937,0.47765663
189106,Oxycodone,Chronic Pain,4,opioid,2017,23,Cluster 23,7.9847174,0.3913076
189107,Oxycodone,Chronic Pain,10,opioid,2017,-1,Noise / Unclassified,8.999981,2.9128022
189111,Oxycodone,Chronic Pain,9,opioid,2017,23,Cluster 23,8.455036,0.2611204
189119,Oxycodone,Pain,9,opioid,2017,-1,Noise / Unclassified,8.284539,3.11033
189122,Oxycodone,Chronic Pain,2,opioid,2017,23,Cluster 23,7.835779,0.3409537
189127,Oxycodone,Chronic Pain,8,opioid,2017,23,Cluster 23,7.893725,0.49133632
189134,Oxycodone,Chronic Pain,8,opioid,2017,29,Cluster 29,8.668739,4.12531
189140,Oxycodone,Chronic Pain,10,opioid,2016,-1,Noise / Unclassified,9.587097,2.4244673
189144,Oxycodone,Pain,10,opioid,2016,23,Cluster 23,8.458608,0.19043493
189147,Oxycodone,Chronic Pain,5,opioid,2016,35,Cluster 35,9.645889,2.7723002
189152,Oxycodone,Chronic Pain,10,opioid,2016,23,Cluster 23,8.842397,0.27179012
189156,Oxycodone,Chronic Pain,10,opioid,2016,23,Cluster 23,7.9351377,0.54802734
189157,Oxycodone,Chronic Pain,10,opioid,2016,-1,Noise / Unclassified,9.397081,1.2177844
189158,Oxycodone,Chronic Pain,8,polysubstance,2016,-1,Noise / Unclassified,8.357867,-0.07558359
189159,Oxycodone,Chronic Pain,2,opioid,2017,36,Cluster 36,8.4697075,2.755599
189163,Oxycodone,Chronic Pain,8,opioid,2017,23,Cluster 23,8.653948,0.5429783
189164,Oxycodone,Pain,3,opioid,2017,-1,Noise / Unclassified,7.4659534,0.22922452
189169,Oxycodone,Chronic Pain,5,opioid,2017,23,Cluster 23,9.170556,0.56764185
189177,Oxycodone,Chronic Pain,1,opioid,2017,21,Cluster 21,9.465776,0.97203654
189178,Oxycodone,Chronic Pain,10,polysubstance,2017,20,Cluster 20,9.002362,1.3989501
189182,Oxycodone,Pain,10,opioid,2017,23,Cluster 23,9.201319,0.10695814
189187,Oxycodone,Chronic Pain,9,opioid,2016,23,Cluster 23,8.139381,0.29020953
189195,Oxycodone,Pain,1,polysubstance,2016,10,Cluster 10,10.07354,-0.9607803
189197,Oxycodone,Chronic Pain,9,opioid,2016,23,Cluster 23,8.523333,0.22458994
189200,Oxycodone,Chronic Pain,10,opioid,2016,35,Cluster 35,8.998937,3.9023507
189206,Oxycodone,Chronic Pain,8,opioid,2015,-1,Noise / Unclassified,8.082686,4.6594334
189207,Oxycodone,Chronic Pain,9,opioid,2015,-1,Noise / Unclassified,7.1513286,1.7546128
189218,Oxycodone,Pain,10,opioid,2016,23,Cluster 23,8.766953,0.2248666
189221,Oxycodone,Chronic Pain,1,opioid,2016,36,Cluster 36,8.658296,2.9102058
189222,Oxycodone,Pain,10,opioid,2016,23,Cluster 23,7.9483867,0.607092
189229,Oxycodone,Chronic Pain,7,opioid,2016,17,Cluster 17,8.03359,-0.8083649
189232,Oxycodone,Chronic Pain,9,opioid,2016,35,Cluster 35,8.982152,3.5950942
189233,Oxycodone,Chronic Pain,9,opioid,2016,23,Cluster 23,8.681787,0.17802325
189236,Oxycodone,Pain,6,opioid,2015,14,Cluster 14,10.291187,1.6913816
189237,Oxycodone,Chronic Pain,8,opioid,2015,23,Cluster 23,8.270955,0.19122045
189241,Oxycodone,Chronic Pain,9,opioid,2014,35,Cluster 35,8.971586,3.7950108
189247,Oxycodone,Chronic Pain,10,opioid,2014,-1,Noise / Unclassified,9.518124,1.2043054
189249,Oxycodone,Chronic Pain,10,polysubstance,2014,10,Cluster 10,10.688785,-1.1504759
189257,Oxycodone,Chronic Pain,10,opioid,2014,35,Cluster 35,9.386069,2.7793834
189262,Oxycodone,Chronic Pain,10,opioid,2013,23,Cluster 23,8.399129,0.2062573
189264,Oxycodone,Chronic Pain,9,opioid,2013,23,Cluster 23,8.68615,0.42479947
189285,Oxycodone,Chronic Pain,7,opioid,2015,35,Cluster 35,9.62042,2.7108152
189286,Oxycodone,Pain,9,opioid,2015,23,Cluster 23,7.8543305,0.3910959
189292,Oxycodone,Pain,10,opioid,2015,-1,Noise / Unclassified,9.178281,4.33476
189293,Oxycodone,Chronic Pain,9,polysubstance,2015,23,Cluster 23,8.114499,0.47535864
189294,Oxycodone,Chronic Pain,9,opioid,2015,23,Cluster 23,8.702435,0.30167282
189299,Oxycodone,Chronic Pain,8,opioid,2015,10,Cluster 10,10.850039,-0.2551285
189309,Oxycodone,Chronic Pain,8,opioid,2014,24,Cluster 24,9.806289,0.6439764
189317,Oxycodone,Chronic Pain,10,opioid,2014,-1,Noise / Unclassified,8.34339,3.1460986
189325,Oxycodone,Chronic Pain,8,opioid,2013,35,Cluster 35,9.034443,3.9152217
189326,Oxycodone,Chronic Pain,8,opioid,2013,-1,Noise / Unclassified,9.351416,4.3114395
189332,Oxycodone,Pain,10,opioid,2013,23,Cluster 23,8.06281,0.29812267
189333,Oxycodone,Chronic Pain,1,opioid,2013,-1,Noise / Unclassified,7.9103336,4.550139
189335,Oxycodone,Chronic Pain,10,opioid,2013,23,Cluster 23,8.95013,0.5024578
189338,Oxycodone,Pain,10,opioid,2013,-1,Noise / Unclassified,8.772366,2.0296247
189344,Oxycodone,Chronic Pain,10,opioid,2013,-1,Noise / Unclassified,9.926877,0.03358815
189345,Oxycodone,Pain,8,opioid,2013,36,Cluster 36,8.604281,2.8112397
189350,Oxycodone,Chronic Pain,10,opioid,2013,23,Cluster 23,8.251709,0.1874815
189356,Oxycodone,Chronic Pain,9,opioid,2013,35,Cluster 35,9.000884,3.2139435
189365,Oxycodone,Chronic Pain,5,polysubstance,2015,9,Cluster 9,7.1325397,0.8253115
189371,Oxycodone,Pain,10,opioid,2015,23,Cluster 23,7.8732295,0.6378059
189375,Oxycodone,Chronic Pain,9,opioid,2015,20,Cluster 20,9.038342,1.2306277
189381,Oxycodone,Chronic Pain,9,polysubstance,2015,23,Cluster 23,7.995303,0.33242595
189383,Oxycodone,Chronic Pain,10,opioid,2015,36,Cluster 36,8.521486,2.6582859
189390,Oxycodone,Chronic Pain,10,opioid,2012,35,Cluster 35,9.330616,3.4385116
189394,Oxycodone,Chronic Pain,7,opioid,2012,23,Cluster 23,8.789444,0.22506675
189395,Oxycodone,Chronic Pain,9,opioid,2012,23,Cluster 23,7.926218,0.5054415
189396,Oxycodone,Pain,10,opioid,2012,23,Cluster 23,8.9706135,0.3545535
189401,Oxycodone,Pain,10,opioid,2012,35,Cluster 35,9.217652,2.5195856
189409,Oxycodone,Pain,5,opioid,2012,30,Cluster 30,9.509159,4.40276
189416,Oxycodone,Pain,10,opioid,2012,23,Cluster 23,8.002681,0.43134192
189422,Oxycodone,Pain,9,opioid,2012,35,Cluster 35,9.088258,2.2646897
189430,Oxycodone,Pain,9,opioid,2012,35,Cluster 35,9.221965,2.6787715
189444,Oxycodone,Pain,8,opioid,2011,-1,Noise / Unclassified,9.265219,2.3444831
189458,Oxycodone,Pain,10,opioid,2011,20,Cluster 20,9.12158,1.1398691
189460,Oxycodone,Pain,9,opioid,2010,23,Cluster 23,8.011635,0.35368028
189462,Oxycodone,Pain,10,polysubstance,2010,23,Cluster 23,8.166653,0.22232503
189467,Oxycodone,Pain,9,opioid,2010,23,Cluster 23,8.6882305,0.45415127
189468,Oxycodone,Pain,8,opioid,2010,20,Cluster 20,9.267315,1.1386275
189474,Oxycodone,Pain,10,opioid,2010,23,Cluster 23,8.059839,0.5518971
189498,Oxycodone,Pain,9,opioid,2011,23,Cluster 23,7.8386326,0.57652146
189499,Oxycodone,Pain,10,opioid,2011,23,Cluster 23,7.9362826,0.3722692
189502,Oxycodone,Pain,10,opioid,2011,23,Cluster 23,7.897379,0.6050614
189507,Oxycodone,Pain,8,opioid,2011,35,Cluster 35,9.483971,3.3597765
189512,Oxycodone,Pain,8,opioid,2010,-1,Noise / Unclassified,8.790257,5.340448
189516,Oxycodone,Pain,10,opioid,2010,35,Cluster 35,9.391896,2.8370159
189522,Oxycodone,Pain,9,opioid,2010,-1,Noise / Unclassified,8.71089,3.6517093
189524,Oxycodone,Pain,7,opioid,2010,23,Cluster 23,8.300832,0.27239692
189526,Oxycodone,Pain,10,opioid,2010,23,Cluster 23,7.9530854,0.46837318
189528,Oxycodone,Pain,9,opioid,2010,35,Cluster 35,9.103095,3.8910844
189532,Oxycodone,Pain,8,opioid,2010,-1,Noise / Unclassified,8.285659,0.11487972
189534,Oxycodone,Pain,10,opioid,2011,20,Cluster 20,8.709571,1.0019922
189541,Oxycodone,Pain,5,polysubstance,2011,23,Cluster 23,8.433658,0.20454419
189547,Oxycodone,Pain,2,opioid,2011,23,Cluster 23,9.2388525,0.3675427
189553,Oxycodone,Pain,8,polysubstance,2011,23,Cluster 23,8.051603,0.44968754
189559,Oxycodone,Pain,10,opioid,2010,36,Cluster 36,8.271979,3.0232692
189563,Oxycodone,Pain,8,opioid,2010,24,Cluster 24,9.827141,0.52146226
189565,Oxycodone,Pain,9,opioid,2009,23,Cluster 23,8.636895,0.14412178
189571,Oxycodone,Pain,10,opioid,2009,23,Cluster 23,7.9622207,0.37031114
189579,Oxycodone,Pain,9,opioid,2009,23,Cluster 23,8.535513,0.25782675
189609,Oxycodone,Pain,7,polysubstance,2009,10,Cluster 10,10.971404,-1.1842749
189612,Oxycodone,Pain,6,opioid,2009,23,Cluster 23,8.030871,0.4435483
189616,Oxycodone,Pain,7,opioid,2009,23,Cluster 23,8.525261,0.16360933
189621,Oxycodone,Pain,8,opioid,2009,23,Cluster 23,7.839525,0.6416292
189629,Oxycodone,Not Listed / Othe,10,polysubstance,2009,-1,Noise / Unclassified,8.806198,1.394844
189631,Oxycodone,Not Listed / Othe,7,opioid,2009,23,Cluster 23,7.899516,0.61386335
189645,Oxycodone,Pain,10,polysubstance,2009,36,Cluster 36,8.399718,2.7981906
189650,Oxycodone,Pain,10,opioid,2009,23,Cluster 23,8.337656,0.16152461
189654,Oxycodone,Pain,10,opioid,2009,23,Cluster 23,8.158758,0.4498691
189656,Oxycodone,Pain,4,opioid,2009,-1,Noise / Unclassified,10.201019,4.8307133
189657,Oxycodone,Pain,10,opioid,2009,28,Cluster 28,9.695306,1.917098
189659,Oxycodone,Pain,9,opioid,2009,23,Cluster 23,8.896457,0.43823203
189661,Oxycodone,Pain,8,opioid,2009,-1,Noise / Unclassified,8.774332,2.4980927
189663,Oxycodone,Pain,10,opioid,2009,-1,Noise / Unclassified,8.235934,0.87627
189664,Oxycodone,Pain,10,opioid,2009,20,Cluster 20,8.7884,0.89599025
189674,Oxycodone,Pain,10,opioid,2009,-1,Noise / Unclassified,8.348905,0.36211243
189678,Oxycodone,Pain,10,polysubstance,2009,-1,Noise / Unclassified,7.820975,0.30438825
189679,Oxycodone,Pain,9,opioid,2009,23,Cluster 23,8.09928,0.27151597
189680,Oxycodone,Pain,10,opioid,2009,23,Cluster 23,8.048875,0.3244763
189681,Oxycodone,Not Listed / Othe,10,polysubstance,2009,-1,Noise / Unclassified,8.308264,0.49934778
189683,Oxycodone,Not Listed / Othe,8,opioid,2009,23,Cluster 23,8.0221615,0.57144403
189686,Oxycodone,Pain,9,opioid,2009,29,Cluster 29,8.900548,4.035809
189689,Oxycodone,Pain,8,opioid,2009,-1,Noise / Unclassified,8.729986,4.689026
189694,Oxycodone,Pain,10,opioid,2009,-1,Noise / Unclassified,8.576097,0.57720315
189698,Oxycodone,Pain,10,opioid,2009,35,Cluster 35,9.271635,2.7912476
189700,Oxycodone,Pain,10,opioid,2009,-1,Noise / Unclassified,8.1173115,0.06823933
189705,Oxycodone,Pain,9,opioid,2009,35,Cluster 35,8.93735,3.4667025
189706,Oxycodone,Pain,10,opioid,2009,23,Cluster 23,7.9634933,0.5604199
189714,Oxycodone,Pain,7,opioid,2008,-1,Noise / Unclassified,8.620756,3.7110353
189715,Oxycodone,Pain,9,opioid,2008,35,Cluster 35,9.0242605,3.1692438
189724,Oxycodone,Pain,10,opioid,2008,23,Cluster 23,7.9828825,0.5214642
189726,Oxycodone,Pain,10,opioid,2008,23,Cluster 23,8.210308,0.32604152
189728,Oxycodone,Pain,10,opioid,2008,23,Cluster 23,8.44064,0.25935107
189737,Oxycodone,Pain,10,opioid,2008,28,Cluster 28,9.704383,1.8774264
189755,Oxycodone,Pain,9,opioid,2008,23,Cluster 23,8.099,0.2098058
189756,Oxycodone,Pain,10,polysubstance,2008,-1,Noise / Unclassified,8.080964,0.9996711
189766,Oxycodone,Pain,10,polysubstance,2008,23,Cluster 23,8.024818,0.44782642
189769,Oxycodone,Pain,10,opioid,2008,31,Cluster 31,9.5279045,4.2560496
189774,Oxycodone,Pain,9,polysubstance,2008,-1,Noise / Unclassified,7.797458,4.6332793
189778,Oxycodone,Pain,9,opioid,2008,23,Cluster 23,8.121302,0.25220487
191011,Campral,Alcohol Dependence,10,alcohol,2016,1,Cluster 1,3.7129617,4.2082176
191020,Campral,Alcohol Dependence,10,alcohol,2016,-1,Noise / Unclassified,8.2744465,9.030682
191024,Campral,Alcohol Dependence,10,alcohol,2015,1,Cluster 1,3.3899338,4.0567193
191026,Campral,Alcohol Dependence,10,alcohol,2015,1,Cluster 1,3.4751904,4.023341
191028,Campral,Alcohol Dependence,10,alcohol,2015,1,Cluster 1,3.6012626,3.8796792
191030,Campral,Alcohol Dependence,10,polysubstance,2015,1,Cluster 1,3.7806447,3.7420201
191031,Campral,Alcohol Dependence,9,alcohol,2015,1,Cluster 1,4.0328436,4.185756
191055,Campral,Alcohol Dependence,9,polysubstance,2017,1,Cluster 1,3.7586865,4.0913043
191059,Campral,Alcohol Dependence,10,alcohol,2017,1,Cluster 1,3.4394474,4.033895
191062,Campral,Alcohol Dependence,5,alcohol,2017,1,Cluster 1,4.3487754,3.720672
191066,Campral,Alcohol Dependence,8,polysubstance,2016,9,Cluster 9,5.804319,1.8106321
191067,Campral,Alcohol Dependence,1,alcohol,2016,1,Cluster 1,4.060834,3.7100327
191075,Campral,Alcohol Dependence,6,polysubstance,2015,1,Cluster 1,3.562001,3.484702
191077,Campral,Alcohol Dependence,10,alcohol,2014,1,Cluster 1,3.5981464,3.9615712
191080,Campral,Alcohol Dependence,9,alcohol,2014,1,Cluster 1,3.989345,3.7341137
191085,Campral,Alcohol Dependence,9,alcohol,2014,1,Cluster 1,4.1365843,3.688747
191089,Campral,Alcohol Dependence,9,alcohol,2014,1,Cluster 1,3.564615,4.108586
191094,Campral,Alcohol Dependence,10,alcohol,2013,1,Cluster 1,3.6969452,3.802984
191095,Campral,Alcohol Dependence,10,polysubstance,2013,1,Cluster 1,3.8875036,3.7159882
191098,Campral,Alcohol Dependence,9,alcohol,2013,1,Cluster 1,4.118663,4.2745595
191103,Campral,Alcohol Dependence,10,alcohol,2013,1,Cluster 1,3.6900928,3.815941
191104,Campral,Alcohol Dependence,9,alcohol,2012,-1,Noise / Unclassified,7.297285,7.2140474
191107,Campral,Alcohol Dependence,8,alcohol,2011,1,Cluster 1,3.4058545,4.086238
191110,Campral,Alcohol Dependence,8,alcohol,2011,1,Cluster 1,3.9228797,3.688339
191119,Campral,Alcohol Dependence,1,alcohol,2011,1,Cluster 1,3.8682551,3.7568007
191132,Campral,Alcohol Dependence,7,alcohol,2010,1,Cluster 1,3.4012237,4.0073295
191138,Campral,Alcohol Dependence,6,alcohol,2010,1,Cluster 1,4.341658,3.6428947
